date,ticker,open,high,low,close,adj_close,volume,daily_return,log_return,is_outlier,cum_return_7,cum_return_30,cum_return_90,cum_return_ytd,ma20,ma50,ma200,ma20_signal,ma50_signal,ma200_signal,rsi_14,macd_line,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,volume_spike,gap_up,gap_down,sudden_price_movement,volatility_30,volatility_60,beta,var_95,var_99,drawdown,max_drawdown,sharpe_ratio,relative_strength
2025-01-14,MSFT,413.805999460752,415.71749643981025,406.78394867710017,411.6865234375,411.6865234375,16935900.0,-0.0036433471228902725,-0.00365000027676778,False,-0.00695199794119572,-0.017305366438837844,,-0.00695199794119572,426.9889175415039,,,SELL,SELL,SELL,35.245560337038896,-4.314871589900804,,,426.9889175415039,449.81678869185106,404.16104639115673,False,False,False,False,0.01143936683771083,,,,,-0.08535387850225551,-0.08535387850225551,,1.0089030429711634
2025-01-15,MSFT,415.1133035563719,424.04685017409594,414.2615295855494,422.2244873046875,422.2244873046875,19637800.0,0.025597058118875582,0.025274938731320272,False,0.006991795632251163,0.006730209993349945,,0.018467109482336763,425.95095977783205,,,SELL,SELL,SELL,48.15069052713135,-3.7974469866385334,,,425.95095977783205,447.5725962175365,404.3293233381276,False,False,False,False,0.012393364139139336,,,,,-0.06194162857207365,-0.08535387850225551,,1.0161199983376616
2025-01-16,MSFT,424.5916197701724,425.3740271428382,420.3229265289763,420.5110778808594,420.5110778808594,15300000.0,-0.004058053181059784,-0.004066309422617992,False,-0.007642973755301652,-0.014850059144141947,,0.014334115788897206,424.61340179443357,,,SELL,SELL,SELL,46.527058654384604,-3.485463824312376,,,424.61340179443357,443.86378824967943,405.3630153391877,False,True,False,False,0.011966211203269895,,,,,-0.06574831933026651,-0.08535387850225551,,1.0141390903174081
2025-01-17,MSFT,429.9299320188306,430.3162089952725,424.0666827581059,424.9184265136719,424.9184265136719,26197500.0,0.010480933475101484,0.010426389276899112,False,0.01576805834142192,-0.0050325303717917436,,0.024965284178006586,423.35408782958984,,,BUY,SELL,SELL,51.095180185492836,-2.8497288195953274,-3.221899220887956,0.37217040129262857,423.35408782958984,438.42452997103743,408.28364568814226,False,True,False,False,0.01213053436750783,,,,,-0.05595648961616529,-0.08535387850225551,,1.0146309767368142
2025-01-21,MSFT,426.07727516253885,426.770548715405,421.52135231106814,424.3935546875,424.3935546875,26085700.0,-0.0012352296191960876,-0.0012359931441193212,False,0.009280294205720185,-0.020392269183673095,,0.02369921670034203,422.9138473510742,,,BUY,SELL,SELL,50.54143283047471,-2.36104041377547,-3.049727459465459,0.688687045689989,422.9138473510742,437.2709915802605,408.5567031218879,False,False,False,False,0.011816986519472735,,,,,-0.05712260012200124,-0.08535387850225551,,1.0045693820169554
2025-01-22,MSFT,433.366705345479,442.98364251820686,431.82165779523024,441.9239196777344,441.9239196777344,27803800.0,0.04130685962736358,0.04047652009310587,False,0.0650436568989976,0.008088186256689722,,0.06598501654522515,423.3679534912109,,,BUY,SELL,SELL,64.41345871016705,-0.5528247642537281,-2.550346920423113,1.997522156169385,423.3679534912109,439.51074053857707,407.2251664438448,False,True,False,False,0.013923531716819437,,,,,-0.018175295719427262,-0.08535387850225551,,1.0396834721124246
2025-01-23,MSFT,437.7641319289048,442.46861072225846,437.26892363486763,442.4289855957031,442.4289855957031,18389300.0,0.0011428797932844237,0.0011422272033473832,False,0.07075903175847387,0.007078825216772611,,0.0672033092805786,423.8686065673828,,,BUY,SELL,SELL,64.72047602182059,0.9104585644602707,-1.8581858234464363,2.768644387906707,423.8686065673828,441.7232511234885,406.0139620112771,False,False,False,False,0.013920302546767146,,,,,-0.0170531881043575,-0.08535387850225551,,1.0353702796302746
2025-01-24,MSFT,440.8939077892008,442.3696190202124,437.16993127456703,439.804443359375,439.804443359375,15549500.0,-0.00593212090928974,-0.005949785833486414,False,0.06829934506258795,-0.004394298631030358,,0.06087253021513206,424.3048858642578,,,BUY,SELL,SELL,61.73968401435171,1.8371648280537443,-1.1191156931464004,2.956280521200145,424.3048858642578,443.29186734574347,405.31790438277216,False,False,False,False,0.013930005747163127,,,,,-0.02288414743992334,-0.08535387850225551,,1.032175335104165
2025-01-27,MSFT,419.9465634582157,431.0293279263355,419.4414413066827,430.39544677734375,430.39544677734375,35647800.0,-0.021393591456607797,-0.021625751463299713,False,0.019352168617259524,-0.019782080939439117,,0.038176656716171875,424.0686721801758,,,BUY,SELL,SELL,52.418902608426805,1.7917051667407122,-0.5369515211689778,2.32865668790969,424.0686721801758,442.60125690791006,405.5360874524415,False,False,True,False,0.014430707522215525,,,,,-0.04378816479536859,-0.08535387850225551,,1.0250392028622275
2025-01-28,MSFT,430.43508134605355,444.08302154903276,427.24593852989443,442.9143371582031,442.9143371582031,23491700.0,0.029086948931724477,0.02867195175804015,False,0.0532762641836777,-0.003986752230894397,,0.06837404811218373,424.5188186645508,,,BUY,SELL,SELL,60.88107776957368,2.7343282525982886,0.11730443358447547,2.6170238190138133,424.5188186645508,444.44312977380594,404.59450755529565,False,False,False,False,0.01523578023388272,,,,,-0.015974879976860853,-0.08535387850225551,,1.045219766455187
2025-01-29,MSFT,442.4091742886292,442.5973558524787,436.17944568172504,438.0909423828125,438.0909423828125,23581400.0,-0.010890130146470667,-0.010949861665635389,False,0.03100010507244222,-0.016082513457155057,,0.056739315683130176,425.10316162109376,,,BUY,SELL,SELL,56.69718353459066,3.0569179445911914,0.7052271357858186,2.3516908088053725,425.10316162109376,445.9255458742777,404.2807773679098,False,False,False,False,0.015361479051908319,,,,,-0.026691041601309265,-0.08535387850225551,,1.0386971428246468
2025-01-30,MSFT,414.75677425796516,418.8075747745586,409.20055129765046,411.01300048828125,411.01300048828125,54586300.0,-0.061808951692203684,-0.06380167448077616,True,-0.031528646114975634,-0.07217115716457945,,-0.008576633631180774,424.61587677001955,,,SELL,SELL,SELL,40.0552078879868,1.1147587436590243,0.7871334573604598,0.32762528629856447,424.61587677001955,446.30446144759,402.92729209244914,True,False,True,False,0.019011843234497085,,,,,-0.08685024799256304,-0.08685024799256304,,0.9693824670699308
2025-01-31,MSFT,414.964783031506,416.6583870568431,410.933779971825,411.08233642578125,411.08233642578125,34161900.0,0.00016869524179918827,0.0001686810143569308,False,-0.0697893503353334,-0.08089191996473222,,-0.008409385226665789,424.2969635009766,,,SELL,SELL,SELL,40.10368881288216,-0.41404868933523176,0.5468970280213216,-0.9609457173565533,424.2969635009766,446.6072136410535,401.98671336089967,False,False,False,False,0.018884233318376797,,,,,-0.08669620397434923,-0.08685024799256304,,0.9744639470238128
2025-02-03,MSFT,407.6555317858933,411.4290171061556,404.7437041840203,406.9820556640625,406.9820556640625,25679100.0,-0.009974354036637267,-0.010024431175532799,False,-0.08011891418893713,-0.09580581937891375,,-0.018299861077821777,423.9176361083984,,,SELL,SELL,SELL,38.13928025305011,-1.9342017111135874,0.05067728019433976,-1.9848789913079272,423.9176361083984,447.16272274811126,400.6725494686856,False,False,True,False,0.018851520386262893,,,,,-0.09580581937891378,-0.09580581937891378,,0.9721409278329377
2025-02-04,MSFT,408.73506192939664,409.9532853263689,405.81332063447735,408.4181213378906,408.4181213378906,20532100.0,0.0035285724612230673,0.003522361655313787,False,-0.07136426767711812,-0.05720299281918395,,-0.014835861002442163,423.3738983154297,,,SELL,SELL,SELL,39.261446826567166,-2.9886046606218315,-0.5571791079688945,-2.431425552652937,423.3738983154297,447.56402374145244,399.18377288940695,False,False,False,False,0.017726385420235295,,,,,-0.09261530469357614,-0.09580581937891378,,0.9685733694029741
2025-02-05,MSFT,408.39829064688985,409.8640878693508,406.46696618877354,409.32928466796875,409.32928466796875,16316700.0,0.002230957155116897,0.0022284722653051047,False,-0.04894606173720317,-0.05432126097060219,,-0.01263800201758114,422.65287322998046,,,SELL,SELL,SELL,40.00508794522853,-3.7079602709640085,-1.1873353405679172,-2.5206249303960915,422.65287322998046,447.6422715538448,397.6634749061161,False,False,False,False,0.017741001498069026,,,,,-0.0905909683151388,-0.09580581937891378,,0.9669547054095349
2025-02-06,MSFT,410.03245657619226,414.1922182257068,410.03245657619226,411.83502197265625,411.83502197265625,16309800.0,0.006121568621018758,0.006102907936213481,False,-0.07017003645661113,-0.04759515307805795,,-0.006593797793145506,422.32850952148436,,,SELL,SELL,SELL,42.104360356530265,-4.029414137713275,-1.7557510999969888,-2.273663037716286,422.32850952148436,447.7197654030481,396.93725363992064,False,True,False,False,0.01779831737006541,,,,,-0.0850239585231057,-0.09580581937891378,,0.969341415310519
2025-02-07,MSFT,412.48872643025265,414.63791357819275,404.1890302854019,405.8232116699219,405.8232116699219,22886800.0,-0.014597617934332785,-0.014705211516085927,False,-0.07365532493637916,-0.05858706665179059,,-0.021095161986557698,421.59510650634763,,,SELL,SELL,SELL,38.613385866280005,-4.714920819427675,-2.347585043883126,-2.367335775544549,421.59510650634763,448.03547525570787,395.1547377569874,False,False,False,False,0.017957732053826083,,,,,-0.0983804291956536,-0.0983804291956536,,0.9643183915724567
2025-02-10,MSFT,409.74527293691693,411.47850211303046,406.9820321839411,408.2695617675781,408.2695617675781,20817900.0,0.006028117730352944,0.006010021317124562,False,-0.00667482225001137,-0.06170751962950216,,-0.015194208376200558,421.26183319091797,,,SELL,SELL,SELL,40.765629361356154,-5.003116977431603,-2.8786914305928217,-2.124425546838781,421.26183319091797,448.2186575351345,394.3050088467014,False,False,False,False,0.017895887299682174,,,,,-0.09294536027485467,-0.0983804291956536,,0.9636627902936371
2025-02-11,MSFT,405.714301867279,408.5369652151938,405.3775335991668,407.4970397949219,407.4970397949219,18140600.0,-0.0018921860579359517,-0.001893978503425346,False,-0.008721602251345328,-0.06087502476542905,,-0.017057644164885755,420.97708892822266,426.4316119384766,,SELL,SELL,SELL,40.28529769781276,-5.233521794456465,-3.3496575033655507,-1.883864291090914,420.97708892822266,448.40895220263377,393.54522565381154,False,False,True,False,0.01789523136931692,,,,,-0.09466167641792875,-0.0983804291956536,,0.9615128477829175
2025-02-12,MSFT,403.3075158999609,406.8135989590122,400.49473651773883,405.1199951171875,405.1199951171875,19121700.0,-0.005833280847710287,-0.00585036088459133,False,-0.0045752890599481955,-0.04991530093343244,,-0.022791422983581944,420.64876251220704,426.1552844238281,,SELL,SELL,SELL,38.77148988597278,-5.544018912634726,-3.788529785219386,-1.7554891274153404,420.64876251220704,448.6990394979449,392.5984855264692,False,False,True,False,0.017676815915316977,,,,,-0.09994276912157822,-0.09994276912157822,,0.9585149402440903
2025-02-13,MSFT,403.0995382668374,407.0612044905901,402.465657162982,406.6056213378906,406.6056213378906,23891700.0,0.003667126378873009,0.003660418864135105,False,-0.004437854016033027,-0.03363703770270021,,-0.01920787563314419,419.86781921386716,425.8993603515625,,SELL,SELL,SELL,40.281873393059875,-5.605594689468944,-4.151942766069298,-1.4536519233996463,419.86781921386716,448.59490213263956,391.14073629509477,False,False,False,False,0.017560502071004243,,,,,-0.09664214550772861,-0.09994276912157822,,0.9521030313308861
